timestamp,site_id,lat,long,flow,concentration
2021-09-28 05:25:10,GB0401_V,55.85401868549479,-4.26007532256916,9,0.0
2021-09-28 05:25:10,GB0401_X,55.85513382354682,-4.2619935727729565,4,0.0
2021-09-28 05:25:10,GB1551_S,55.845226292576825,-4.24894198294951,0,0.0
2021-09-28 05:25:10,GB1551_T,55.845897093956474,-4.250594159531877,0,0.0
2021-09-28 05:25:10,GB1601_B,55.84702896941595,-4.238310967800397,2,0.0
2021-09-28 05:25:10,GI0051_B,55.8447793350427,-4.247334733805425,0,0.0
2021-09-28 05:25:11,GA0151_A,55.863143518141726,-4.27505281020752,0,0.0
2021-09-28 05:25:11,GA0151_Z,55.86283080107126,-4.268625923607664,0,0.0
2021-09-28 05:25:11,GA0251_D,55.86678852398857,-4.270886602653868,0,0.0
2021-09-28 05:25:11,GA0301_R,55.86947439080603,-4.269013415741928,0,0.0
2021-09-28 05:25:11,GA0301_T,55.868574458288634,-4.272972876238067,0,0.0
2021-09-28 05:25:11,GA0351_A,55.871240815348855,-4.268748816444544,0,0.0
2021-09-28 05:25:11,GA0351_D,55.87104477578346,-4.2676823767516865,0,0.0
2021-09-28 05:25:11,GA0601_T,55.862381292286805,-4.265707088968178,0,0.0
2021-09-28 05:25:11,GA1251_V,55.86997918483164,-4.261610092912863,0,0.0
2021-09-28 05:25:11,GA2001_B,55.86152788882549,-4.256883840179388,0,0.0
2021-09-28 05:25:11,GA2001_C,55.86111049118906,-4.258569571326698,0,0.0
2021-09-28 05:25:11,GA2051_R,55.86266931063688,-4.259331286597653,0,0.0
2021-09-28 05:25:11,GA2051_V,55.861789108499174,-4.258321307435558,0,0.0
2021-09-28 05:25:11,GA2101_A,55.86340326237511,-4.259006331320647,0,0.0
2021-09-28 05:25:11,GA2101_C,55.86264962734015,-4.257955741740505,0,0.0
2021-09-28 05:25:11,GA2151_S,55.863818038767846,-4.255993857153411,0,0.0
2021-09-28 05:25:11,GA2151_V,55.863347371108624,-4.257644641260812,0,0.0
2021-09-28 05:25:11,GA2201_C,55.86406131229053,-4.257430361790623,0,0.0
2021-09-28 05:25:11,GA2251_R,55.865612811185215,-4.258591233022849,0,0.0
2021-09-28 05:25:11,GA2251_V,55.864776131830446,-4.257168178932541,0,0.0
2021-09-28 05:25:11,GA2301_A,55.8673069936197,-4.258833454792228,0,0.0
2021-09-28 05:25:11,GA2301_B,55.86667515880417,-4.25555220199809,0,0.0
2021-09-28 05:25:11,GA2301_C,55.86556277400538,-4.256910153802765,0,0.0
2021-09-28 05:25:11,GA2301_E,55.86555526048062,-4.256829804869128,0,0.0
2021-09-28 05:25:11,GA2501_D,55.861378192951214,-4.2567153477305295,0,0.0
2021-09-28 05:25:11,GA2551_S,55.86142259609011,-4.256254477099935,0,0.0
2021-09-28 05:25:11,GA2551_T,55.862210309615214,-4.256428009179907,0,0.0
2021-09-28 05:25:11,GA2601_A,55.86250022601733,-4.257771275886284,0,0.0
2021-09-28 05:25:11,GA2601_D,55.862961624442846,-4.25613597293283,0,0.0
2021-09-28 05:25:11,GA2651_R,55.863223438305134,-4.25754155933178,0,0.0
2021-09-28 05:25:11,GA2651_T,55.863658485665454,-4.255872731885361,0,0.0
2021-09-28 05:25:11,GA2701_B,55.86360948968639,-4.254623310621573,0,0.0
2021-09-28 05:25:11,GA2701_D,55.864391257964655,-4.255611563952369,0,0.0
2021-09-28 05:25:11,GA2751_T,55.865124322386585,-4.255334421083807,0,0.0
2021-09-28 05:25:11,GA2801_A,55.86540615045904,-4.256629363666894,0,0.0
2021-09-28 05:25:11,GA2801_B,55.86507327370817,-4.254196711337344,0,0.0
2021-09-28 05:25:11,GA2801_G,55.86536126095586,-4.256626759612004,0,0.0
2021-09-28 05:25:11,GA2901_B,55.86119364246714,-4.254035848834273,0,0.0
2021-09-28 05:25:11,GA2901_C,55.860600237775664,-4.255519623901867,0,0.0
2021-09-28 05:25:11,GA2901_D,55.86203103956451,-4.254931364971087,0,0.0
2021-09-28 05:25:11,GA4651_S,55.85408462969502,-4.249613639611782,0,0.0
2021-09-28 05:25:11,GA4651_T,55.855578694138686,-4.249987620993227,0,0.0
2021-09-28 05:25:11,GA5551_D,55.854725345453225,-4.240607069305779,0,0.0
2021-09-28 05:25:11,GA5701_R,55.85426549730688,-4.239701809631506,0,0.0
2021-09-28 05:25:11,GB0551_T,55.854620640903555,-4.258128994483621,0,0.0
2021-09-28 05:25:11,GB0601_B,55.852298983508895,-4.255837373090539,0,0.0
2021-09-28 05:25:11,GB0601_D,55.85356143504636,-4.258546866124735,0,0.0
2021-09-28 05:25:11,GB0651_R,55.85227731317151,-4.263377336086736,4,0.0
2021-09-28 05:25:11,GB0701_D,55.85159769553717,-4.259279684344189,9,0.0
2021-09-28 05:25:11,GB0751_S,55.848209730275,-4.255344777421482,4,0.0
2021-09-28 05:25:11,GC0051_G,55.86387922610634,-4.275607258691609,0,0.0
2021-09-28 05:25:11,GC012A_M,55.86083972337627,-4.2810387230995355,0,0.0
2021-09-28 05:25:11,GC0151_E,55.86261810821206,-4.280615603524185,0,0.0
2021-09-28 05:25:11,GC0201_D,0,0,1,0.0
2021-09-28 05:25:11,GC0301_T,55.86898313606474,-4.308945116460711,2,0.0
2021-09-28 05:25:11,GC0321_A,55.86803618938978,-4.31198976867953,2,0.0
2021-09-28 05:25:11,GC120A_G,55.86510999051392,-4.2853326955192514,0,0.0
2021-09-28 05:25:11,GC1301_T,55.86744731675164,-4.288203198759974,0,0.0
2021-09-28 05:25:11,GC1401_F,55.86904291555608,-4.292772637260323,0,0.0
2021-09-28 05:25:11,GC1401_H,0,0,1,0.0
2021-09-28 05:25:11,GC1621_B,55.86924050999107,-4.308161178945728,0,0.0
2021-09-28 05:25:11,GC1621_F,55.869223088074584,-4.310525825398453,0,0.0
2021-09-28 05:25:11,GC1631_W,55.86919639352558,-4.3119468443932005,0,0.0
2021-09-28 05:25:11,GC168A_S,55.870822928351394,-4.302372624106607,3,0.0
2021-09-28 05:25:11,GC1701_A,55.8708105517479,-4.312138708521611,3,0.0
2021-09-28 05:25:11,GC1701_B,55.87079005851312,-4.305088119322359,2,0.0
2021-09-28 05:25:11,GC1751_R,55.87077859510145,-4.315749415387564,2,0.0
2021-09-28 05:25:11,GC2151_A,55.876913699097315,-4.342046635174761,4,0.0
2021-09-28 05:25:11,GC2331_C,55.8822078354823,-4.349097292657027,0,0.0
2021-09-28 05:25:11,GC2381_S,55.88563301564599,-4.372475677796264,0,0.0
2021-09-28 05:25:11,GC2401_A,55.88850586107433,-4.379160010637965,0,0.0
2021-09-28 05:25:11,GC242A_S,55.888833726994996,-4.380331555603812,0,0.0
2021-09-28 05:25:11,GC4051_A,55.85899459169434,-4.284573995247211,0,0.0
2021-09-28 05:25:11,GC4051_D,55.859280521632435,-4.283695896232739,14,0.0
2021-09-28 05:25:11,GC4151_A,55.860894822588506,-4.284365958508686,13,0.0
2021-09-28 05:25:11,GC4151_E,55.85985056415024,-4.283489648996855,0,0.0
2021-09-28 05:25:11,GD0101_A,55.874164843011116,-4.277823724554597,0,0.0
2021-09-28 05:25:11,GD0201_R,55.876480441909976,-4.285265519557314,1,0.0
2021-09-28 05:25:11,GD025A_A,55.87709872290631,-4.287300291458498,0,0.0
2021-09-28 05:25:11,GD030A_R,55.87765798836764,-4.289123814393541,5,0.0
2021-09-28 05:25:11,GD0351_G,55.87780734068743,-4.289308472865891,3,0.0
2021-09-28 05:25:11,GD0501_B,55.8805355663702,-4.297719400881513,1,0.0
2021-09-28 05:25:11,GD0501_C,55.881973717993645,-4.303960372769122,0,0.0
2021-09-28 05:25:11,GD0551_S,55.88255516063674,-4.303627067669796,1,0.0
2021-09-28 05:25:11,GD0671_B,55.88867655488359,-4.321277602793381,2,0.0
2021-09-28 05:25:11,GD0971_C,52.18546604068261,-4.104492309933771,1,0.0
2021-09-28 05:25:11,GD1151_R,55.87760853259431,-4.306211782415832,0,0.0
2021-09-28 05:25:11,GD1351_U,55.876522614189504,-4.328082034223077,1,0.0
2021-09-28 05:25:11,GD1401_N,0,0,0,0.0
2021-09-28 05:25:11,GD200A_R,55.872706993173516,-4.269170047463331,5,0.0
2021-09-28 05:25:11,GD205A_A,55.874585837054674,-4.270606551552079,4,0.0
2021-09-28 05:25:11,GD2151_P,55.8795845648035,-4.270514752531913,0,0.0
2021-09-28 05:25:11,GD217A_A,55.88217487503862,-4.2786767807571655,9,0.0
2021-09-28 05:25:11,GD217A_B,55.88017527180127,-4.2725958001697615,0,0.0
2021-09-28 05:25:11,GD2251_R,55.88412038865245,-4.280389856662116,4,0.0
2021-09-28 05:25:11,GD2251_S,55.88073133287157,-4.275090597183299,4,0.0
2021-09-28 05:25:11,GD2301_A,55.88561382198858,-4.282732194797252,2,0.0
2021-09-28 05:25:11,GD2301_B,55.88236439894814,-4.279119609067036,0,0.0
2021-09-28 05:25:11,GD2301_C,55.88361555278639,-4.281927274564639,0,0.0
2021-09-28 05:25:11,GD2301_D,55.88466102483654,-4.279829922075052,2,0.0
2021-09-28 05:25:11,GD237A_R,55.88655733120669,-4.2841948444914815,0,0.0
2021-09-28 05:25:11,GD237A_S,55.884484723471886,-4.281098820818078,3,0.0
2021-09-28 05:25:11,GD2451_A,55.89013117786499,-4.289202741229508,4,0.0
2021-09-28 05:25:11,GD2451_B,55.88573447251275,-4.28301112738691,0,0.0
2021-09-28 05:25:11,GD2451_D,55.88747877238702,-4.284424905031582,0,0.0
2021-09-28 05:25:11,GD255A_S,55.88833804750171,-4.28703414460273,0,0.0
2021-09-28 05:25:11,GD2651_R,55.89603780637852,-4.298748022864334,4,0.0
2021-09-28 05:25:11,GD3051_C,55.874002065332036,-4.2632668103669165,5,0.0
2021-09-28 05:25:11,GD3051_D,55.87535138583236,-4.263201464339122,7,0.0
2021-09-28 05:25:11,GE0271_C,55.88383376079181,-4.254484968476631,4,0.0
2021-09-28 05:25:11,GE0301_R,55.89068099986828,-4.258960363041584,4,0.0
2021-09-28 05:25:11,GE032A_B,55.886800840563204,-4.257359597955107,5,0.0
2021-09-28 05:25:11,GE0351_R,55.895656850907116,-4.2635362950810665,0,0.0
2021-09-28 05:25:11,GE0351_S,55.893357277941625,-4.259067954748839,0,0.0
2021-09-28 05:25:11,GE052A_B,55.893554735597675,-4.260550894134558,0,0.0
2021-09-28 05:25:11,GE1801_C,55.87373507358611,-4.2331177927657695,0,0.0
2021-09-28 05:25:11,GE1801_G,55.87490541091073,-4.232513573425408,0,0.0
2021-09-28 05:25:11,GE1851_T,55.877081575072516,-4.231951065226712,0,0.0
2021-09-28 05:25:11,GE1851_W,55.87498592793388,-4.231543026815196,0,0.0
2021-09-28 05:25:11,GE1901_C,55.87534504484698,-4.2325547998953414,2,0.0
2021-09-28 05:25:11,GE222A_A,55.882075970033114,-4.231102552495218,0,0.0
2021-09-28 05:25:11,GE222A_B,55.88206755943214,-4.229583087695047,4,0.0
2021-09-28 05:25:11,GE2301_C,55.8831703382426,-4.226752193615476,0,0.0
2021-09-28 05:25:11,GE2301_D,55.88583716324758,-4.22887183400066,0,0.0
2021-09-28 05:25:11,GF205A_T,55.86910271981327,-4.190334708816686,0,0.0
2021-09-28 05:25:11,GF210A_D,55.87168697809885,-4.187027519271619,0,0.0
2021-09-28 05:25:11,GF2201_F,55.87284199232734,-4.184742630340509,5,0.0
2021-09-28 05:25:11,GF2251_R,55.87374463490721,-4.183002943328146,3,0.0
2021-09-28 05:25:11,GF2251_T,55.87543253460708,-4.181578991801759,0,0.0
2021-09-28 05:25:11,GF2251_V,55.87315557027996,-4.185303751187315,4,0.0
2021-09-28 05:25:11,GF2251_X,55.87423249854092,-4.184884691184675,1,0.0
2021-09-28 05:25:11,GG015A_B,55.86308223677448,-4.211378805438201,2,0.0
2021-09-28 05:25:11,GG0171_S,55.86330326982864,-4.213580834591029,3,0.0
2021-09-28 05:25:11,GG0251_C,55.86247128334951,-4.208867001010496,1,0.0
2021-09-28 05:25:11,GG0351_Z,55.8625382547383,-4.20362898309378,0,0.0
2021-09-28 05:25:11,GG0401_S,55.86413187781811,-4.198445259570634,0,0.0
2021-09-28 05:25:11,GG0401_T,55.86483904043623,-4.196087912321555,2,0.0
2021-09-28 05:25:11,GG0951_B,55.85842716676813,-4.12882070743387,0,0.0
2021-09-28 05:25:11,GG0951_D,55.85904972184044,-4.1307563185370615,4,0.0
2021-09-28 05:25:11,GG1601_T,0,0,4,0.0
2021-09-28 05:25:11,GG1751_C,0,0,9,0.0
2021-09-28 05:25:11,GG2001_R,55.85971132009995,-4.235285158085664,0,0.0
2021-09-28 05:25:11,GG2001_S,55.86031961779895,-4.239395099723101,3,0.0
2021-09-28 05:25:11,GG2051_S,55.859663553869076,-4.234451449152271,3,0.0
2021-09-28 05:25:11,GG2151_R,55.85833640316464,-4.221383888355596,1,0.0
2021-09-28 05:25:11,GG220A_A,55.858292854134234,-4.223794303736367,2,0.0
2021-09-28 05:25:11,GG225A_R,55.85845604619944,-4.216245309231472,0,0.0
2021-09-28 05:25:11,GG230A_B,55.85834394575739,-4.213985818952679,4,0.0
2021-09-28 05:25:11,GG2351_T,55.858971618516854,-4.212567378331872,6,0.0
2021-09-28 05:25:11,GG240A_B,55.85797950054643,-4.206758417445717,4,0.0
2021-09-28 05:25:11,GG2571_R,55.85504130964139,-4.198187342342336,3,0.0
2021-09-28 05:25:11,GG2571_W,55.855732878940096,-4.2002236982191405,0,0.0
2021-09-28 05:25:11,GG2581_C,55.85352498428161,-4.1975424875028144,4,0.0
2021-09-28 05:25:11,GG2581_F,55.85463829456522,-4.1965987463374566,0,0.0
2021-09-28 05:25:11,GG2621_D,55.852732535416166,-4.17741458247076,0,0.0
2021-09-28 05:25:11,GG268A_S,55.85251748999136,-4.180422192440884,0,0.0
2021-09-28 05:25:11,GG2701_B,55.85185223546664,-4.1733232430390625,0,0.0
2021-09-28 05:25:11,GG2701_D,55.85133613849742,-4.174556563429401,0,0.0
2021-09-28 05:25:11,GG2751_D,55.85075040392315,-4.169555246772373,0,0.0
2021-09-28 05:25:11,GG280A_R,55.85149217700777,-4.162646831811529,4,0.0
2021-09-28 05:25:11,GG2951_V,55.850644532051724,-4.160251248831599,0,0.0
2021-09-28 05:25:11,GG3001_A,55.85160996262818,-4.166168207640781,2,0.0
2021-09-28 05:25:11,GG3001_B,55.85143661073307,-4.16069462066558,2,0.0
2021-09-28 05:25:11,GH0101_B,55.85537253283011,-4.226743188856404,3,0.0
2021-09-28 05:25:11,GH0151_S,55.85584182157922,-4.232090882667706,2,0.0
2021-09-28 05:25:11,GH0151_V,55.854495011381054,-4.227060471207544,1,0.0
2021-09-28 05:25:11,GH020A_A,55.85539015389372,-4.225769520669405,2,0.0
2021-09-28 05:25:11,GH025A_R,55.8541873289021,-4.215730589212412,0,0.0
2021-09-28 05:25:11,GH025A_S,55.85495988275703,-4.222725047464426,0,0.0
2021-09-28 05:25:11,GH0301_B,55.85395993651709,-4.2133849033514075,0,0.0
2021-09-28 05:25:11,GH0401_S,55.85274059470873,-4.217213987754439,0,0.0
2021-09-28 05:25:11,GH0401_T,55.85390197278217,-4.2151071922605,3,0.0
2021-09-28 05:25:11,GH050A_S,55.85421786382005,-4.214533994439329,0,0.0
2021-09-28 05:25:11,GH1001_C,55.853719920746975,-4.208737761770545,1,0.0
2021-09-28 05:25:11,GH1021_T,55.85351827127846,-4.202942479845633,0,0.0
2021-09-28 05:25:11,GH2151_A,55.84905477309006,-4.21826611210977,0,0.0
2021-09-28 05:25:11,GH2151_B,55.84836029273144,-4.210414580717566,4,0.0
2021-09-28 05:25:11,GH2151_C,55.85249677906817,-4.215282848994787,3,0.0
2021-09-28 05:25:11,GH2151_D,55.847945041877054,-4.216509500488971,0,0.0
2021-09-28 05:25:11,GH2201_R,55.84803935475723,-4.205763545115844,2,0.0
2021-09-28 05:25:11,GH2201_V,55.84687343902488,-4.2106336740540415,0,0.0
2021-09-28 05:25:11,GH2621_A,55.84506471201471,-4.194700764034135,0,0.0
2021-09-28 05:25:11,GH2701_D,55.840807700404525,-4.183424044457551,0,0.0
2021-09-28 05:25:11,GH3051_B,55.84590945672029,-4.230674713066677,0,0.0
2021-09-28 05:25:11,GH3051_C,55.84592943872453,-4.230564036997177,2,0.0
2021-09-28 05:25:11,GH3101_R,55.84329468844518,-4.226675321589251,1,0.0
2021-09-28 05:25:11,GH3101_V,55.8412746341343,-4.227054945785894,2,0.0
2021-09-28 05:25:11,GH312A_D,55.84219933396287,-4.226117518705436,0,0.0
2021-09-28 05:25:11,GH3171_C,55.84266588160131,-4.225665001800007,1,0.0
2021-09-28 05:25:11,GH3171_G,55.84221842482708,-4.221582310806617,0,0.0
2021-09-28 05:25:11,GH3251_T,55.844978455437854,-4.218545007927128,0,0.0
2021-09-28 05:25:11,GH3251_V,55.844299489832,-4.220311347341405,4,0.0
2021-09-28 05:25:11,GH3271_L,55.84129214560155,-4.21563561334397,4,0.0
2021-09-28 05:25:11,GH3271_M,55.84277914808276,-4.221885848382062,1,0.0
2021-09-28 05:25:11,GH3301_A,55.84249771563329,-4.2170619200955155,1,0.0
2021-09-28 05:25:11,GH335A_R,55.83881375755194,-4.211022589524935,0,0.0
2021-09-28 05:25:11,GH337A_B,55.83854202944291,-4.210639820452077,0,0.0
2021-09-28 05:25:11,GH340A_T,55.84604752992759,-4.211081980693289,0,0.0
2021-09-28 05:25:11,GH3451_N,55.84809372487405,-4.209744458915059,0,0.0
2021-09-28 05:25:11,GH4502_C,55.83510022999534,-4.171270449308886,0,0.0
2021-09-28 05:25:11,GH4502_H,55.83512575699531,-4.171351721292332,0,0.0
2021-09-28 05:25:11,GH4601_H,55.83710274304039,-4.170855068478356,0,0.0
2021-09-28 05:25:11,GI0251_D,55.84011680238116,-4.228458150741884,0,0.0
2021-09-28 05:25:11,GI0301_S,55.84096758985507,-4.132306279140036,1,0.0
2021-09-28 05:25:11,GI0301_T,55.84106755957409,-4.227075046581708,0,0.0
2021-09-28 05:25:11,GI0301_V,55.84075769993983,-4.227808021667737,1,0.0
2021-09-28 05:25:11,GI0401_S,55.838097083741275,-4.231792350928146,4,0.0
2021-09-28 05:25:11,GI0551_F,0,0,0,0.0
2021-09-28 05:25:11,GI0601_T,0,0,0,0.0
2021-09-28 05:25:11,GI0601_V,0,0,0,0.0
2021-09-28 05:25:11,GI0651_B,0,0,0,0.0
2021-09-28 05:25:11,GI0651_C,0,0,0,0.0
2021-09-28 05:25:11,GI0651_G,0,0,0,0.0
2021-09-28 05:25:11,GI1571_C,55.80500432306122,-4.230855173345577,0,0.0
2021-09-28 05:25:11,GJ0051_A,55.835831615681926,-4.2500763150340575,1,0.0
2021-09-28 05:25:11,GJ0051_B,0,0,0,0.0
2021-09-28 05:25:11,GJ0051_C,55.832452883578085,-4.2485716652035554,3,0.0
2021-09-28 05:25:11,GJ0071_R,55.83560766060047,-4.2485621697091265,2,0.0
2021-09-28 05:25:11,GJ0071_T,0,0,6,0.0
2021-09-28 05:25:11,GJ011A_T,55.835226792673474,-4.248747790943153,0,0.0
2021-09-28 05:25:11,GJ0141_T,55.83147142834257,-4.248179666147143,0,0.0
2021-09-28 05:25:11,GJ0141_V,55.82868830740348,-4.247524050558687,5,0.0
2021-09-28 05:25:11,GJ0151_D,55.82888844740374,-4.247391890352288,0,0.0
2021-09-28 05:25:11,GJ0161_N,55.82853457390984,-4.247084061864989,4,0.0
2021-09-28 05:25:11,GJ0161_P,55.82861675648922,-4.245044975986607,1,0.0
2021-09-28 05:25:11,GJ019A_T,55.82819311790439,-4.247080332544341,0,0.0
2021-09-28 05:25:11,GJ0301_S,55.82023472303351,-4.249782243544061,1,0.0
2021-09-28 05:25:11,GJ0301_V,55.819359117587545,-4.2504819810554455,6,0.0
2021-09-28 05:25:11,GJ0351_D,55.82017210003487,-4.250257546433559,1,0.0
2021-09-28 05:25:11,GJ2301_S,55.83744830356673,-4.261892484122705,0,0.0
2021-09-28 05:25:11,GJ2301_T,55.83869691623278,-4.263881603929005,0,0.0
2021-09-28 05:25:11,GJ2401_D,55.837610169895875,-4.264329501344417,0,0.0
2021-09-28 05:25:11,GJ2701_S,55.840519932148716,-4.255154897631232,2,0.0
2021-09-28 05:25:11,GJ2701_T,55.846481084930815,-4.255020978886085,2,0.0
2021-09-28 05:25:11,GJ275A_V,55.83693354635203,-4.257135210420471,1,0.0
2021-09-28 05:25:11,GJ2801_D,55.838485364499995,-4.256809901438772,2,0.0
2021-09-28 05:25:11,GJ2851_C,55.83313811686127,-4.255813368111504,4,0.0
2021-09-28 05:25:11,GJ2851_D,55.83580759591964,-4.256782484310243,1,0.0
2021-09-28 05:25:11,GJ290A_M,55.834909019823165,-4.256283253088819,0,0.0
2021-09-28 05:25:11,GJ3051_B,55.82623860271296,-4.264945829606332,2,0.0
2021-09-28 05:25:11,GJ3201_S,55.82098635916949,-4.256339073456656,0,0.0
