timestamp,flow,concentration,lat,long,siteId
2021-07-03T08:40:10,6,0.0,0.0,0.0,GC1351_B
2021-07-03T08:40:10,4,0.0,0.0,0.0,GC1401_F
2021-07-03T08:40:10,9,0.0,0.0,0.0,GC1401_H
2021-07-03T08:40:10,6,0.0,0.0,0.0,GC152A_C
2021-07-03T08:40:10,9,0.0,0.0,0.0,GC152A_D
2021-07-03T08:40:10,19,0.0,0.0,0.0,GC1601_R
2021-07-03T08:40:10,4,0.0,0.0,0.0,GC1621_B
2021-07-03T08:40:10,5,0.0,0.0,0.0,GC1621_F
2021-07-03T08:40:10,3,0.0,0.0,0.0,GC1631_W
2021-07-03T08:40:10,5,0.0,0.0,0.0,GC1631_X
2021-07-03T08:40:10,13,0.0,0.0,0.0,GC168A_S
2021-07-03T08:40:10,18,0.0,0.0,0.0,GC1701_A
2021-07-03T08:40:10,7,0.0,0.0,0.0,GC1701_B
2021-07-03T08:40:10,17,0.0,0.0,0.0,GC1751_P
2021-07-03T08:40:10,13,0.0,0.0,0.0,GC1751_R
2021-07-03T08:40:10,22,0.0,0.0,0.0,GC1751_T
2021-07-03T08:40:10,12,0.0,0.0,0.0,GC2151_A
2021-07-03T08:40:10,9,0.0,0.0,0.0,GC2151_B
2021-07-03T08:40:10,4,0.0,0.0,0.0,GC2331_B
2021-07-03T08:40:10,4,0.0,0.0,0.0,GC2331_C
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC2381_R
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC2381_S
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC2381_T
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC2401_A
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC2401_B
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC2411_M
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC2411_P
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC242A_R
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC242A_S
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC4051_A
2021-07-03T08:40:10,4,0.0,0.0,0.0,GC4051_D
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC4051_F
2021-07-03T08:40:10,7,0.0,0.0,0.0,GC4101_V
2021-07-03T08:40:10,4,0.0,0.0,0.0,GC4101_Y
2021-07-03T08:40:10,0,0.0,0.0,0.0,GC4151_A
2021-07-03T08:40:10,3,0.0,0.0,0.0,GC4151_C
2021-07-03T08:40:10,5,0.0,0.0,0.0,GC4151_E
2021-07-03T08:40:10,24,0.0,0.0,0.0,GD005A_R
2021-07-03T08:40:10,12,0.0,0.0,0.0,GD005A_S
2021-07-03T08:40:10,22,0.0,0.0,0.0,GD0101_A
2021-07-03T08:40:10,23,0.0,0.0,0.0,GD0101_D
2021-07-03T08:40:10,9,0.0,0.0,0.0,GD0151_S
2021-07-03T08:40:10,18,0.0,0.0,0.0,GD0201_R
2021-07-03T08:40:10,4,0.0,0.0,0.0,GD0201_V
2021-07-03T08:40:10,0,0.0,0.0,0.0,GD025A_A
2021-07-03T08:40:10,18,0.0,0.0,0.0,GD030A_R
2021-07-03T08:40:10,10,0.0,0.0,0.0,GD030A_S
2021-07-03T08:40:10,16,0.0,0.0,0.0,GD0351_A
2021-07-03T08:40:10,4,0.0,0.0,0.0,GD0351_C
2021-07-03T08:40:10,14,0.0,0.0,0.0,GD0351_D
2021-07-03T08:40:10,8,0.0,0.0,0.0,GD0351_G
2021-07-03T08:40:10,8,0.0,0.0,0.0,GD0451_S
2021-07-03T08:40:10,4,0.0,0.0,0.0,GD0451_T
2021-07-03T08:40:10,0,0.0,0.0,0.0,GD0451_V
2021-07-03T08:40:10,8,0.0,0.0,0.0,GD0501_B
2021-07-03T08:40:10,13,0.0,0.0,0.0,GD0501_C
2021-07-03T08:40:10,0,0.0,0.0,0.0,GD0501_H
2021-07-03T08:40:10,10,0.0,0.0,0.0,GD0551_R
2021-07-03T08:40:10,7,0.0,0.0,0.0,GD0551_S
2021-07-03T08:40:10,5,0.0,0.0,0.0,GD0601_B
2021-07-03T08:40:10,18,0.0,0.0,0.0,GD0651_R
2021-07-03T08:40:10,16,0.0,0.0,0.0,GD0651_S
2021-07-03T08:40:10,18,0.0,0.0,0.0,GD0671_A
2021-07-03T08:40:10,18,0.0,0.0,0.0,GD0671_B
2021-07-03T08:40:10,9,0.0,0.0,0.0,GD0971_C
2021-07-03T08:40:10,9,0.0,0.0,0.0,GD1001_T
2021-07-03T08:40:10,12,0.0,0.0,0.0,GD1151_R
2021-07-03T08:40:10,9,0.0,0.0,0.0,GD1151_S
2021-07-03T08:40:10,9,0.0,0.0,0.0,GD1351_Q
2021-07-03T08:40:10,4,0.0,0.0,0.0,GD1351_U
2021-07-03T08:40:10,40,0.0,0.0,0.0,GD138B_P
2021-07-03T08:40:10,4,0.0,0.0,0.0,GD1401_N
2021-07-03T08:40:10,42,0.0,0.0,0.0,GD1451_D
2021-07-03T08:40:10,4,0.0,0.0,0.0,GD1451_F
2021-07-03T08:40:10,9,0.0,0.0,0.0,GD200A_R
2021-07-03T08:40:10,12,0.0,0.0,0.0,GD200A_S
2021-07-03T08:40:10,13,0.0,0.0,0.0,GD205A_A
2021-07-03T08:40:10,6,0.0,0.0,0.0,GD210A_A
2021-07-03T08:40:10,4,0.0,0.0,0.0,GD2151_P
2021-07-03T08:40:10,21,0.0,0.0,0.0,GD2151_R
2021-07-03T08:40:10,18,0.0,0.0,0.0,GD217A_A
2021-07-03T08:40:10,14,0.0,0.0,0.0,GD217A_B
2021-07-03T08:40:10,0,0.0,0.0,0.0,GD255A_S
2021-07-03T08:40:10,3,0.0,0.0,0.0,GD2651_R
2021-07-03T08:40:10,13,0.0,0.0,0.0,GD2651_S
2021-07-03T08:40:10,9,0.0,0.0,0.0,GD2651_T
2021-07-03T08:40:10,5,0.0,0.0,0.0,GD2701_D
2021-07-03T08:40:10,0,0.0,0.0,0.0,GD2721_R
2021-07-03T08:40:10,30,0.0,0.0,0.0,GE0271_A
2021-07-03T08:40:10,15,0.0,0.0,0.0,GE0271_C
2021-07-03T08:40:10,4,0.0,0.0,0.0,GE0271_D
2021-07-03T08:40:10,6,0.0,0.0,0.0,GG2351_R
2021-07-03T08:40:10,11,0.0,0.0,0.0,GG2351_T
2021-07-03T08:40:10,7,0.0,0.0,0.0,GG2351_V
2021-07-03T08:40:10,30,0.0,0.0,0.0,GG2571_R
2021-07-03T08:40:10,2,0.0,0.0,0.0,GG2571_V
2021-07-03T08:40:10,3,0.0,0.0,0.0,GG2571_W
2021-07-03T08:40:10,9,0.0,0.0,0.0,GG2581_C
2021-07-03T08:40:10,2,0.0,0.0,0.0,GG2581_F
2021-07-03T08:40:10,0,0.0,0.0,0.0,GI0051_A
2021-07-03T08:40:10,0,0.0,0.0,0.0,GI0051_B
2021-07-03T08:40:10,0,0.0,0.0,0.0,GI0051_C
2021-07-03T08:40:10,29,0.0,0.0,0.0,GI1571_A
2021-07-03T08:40:10,4,0.0,0.0,0.0,GI1571_C
2021-07-03T08:40:10,8,0.0,0.0,0.0,GI1571_D
2021-07-03T08:40:10,9,0.0,0.0,0.0,GJ3101_R
2021-07-03T08:40:10,4,0.0,0.0,0.0,GJ3101_T
2021-07-03T08:40:10,9,0.0,0.0,0.0,GL1251_A
2021-07-03T08:40:10,8,0.0,0.0,0.0,GL1251_B
2021-07-03T08:40:10,12,0.0,0.0,0.0,GL1251_D
2021-07-03T08:40:10,0,0.0,0.0,0.0,GL1251_Y
2021-07-03T08:40:10,37,0.0,0.0,0.0,GL3551_R
2021-07-03T08:40:10,20,0.0,0.0,0.0,GL3551_T
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2001_B
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2001_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2051_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2051_V
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2101_A
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2101_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2151_S
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2151_V
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2201_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2251_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2251_V
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2301_A
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2301_B
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2301_C
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2301_E
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2501_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2551_S
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2551_T
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2601_A
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2601_D
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2651_R
2021-07-03T08:40:11,0,0.0,0.0,0.0,GA2651_T
